p0,p1,p2,p3,p4,p5,p6,p7,p8,size,objective,source,id,filename,speedup
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,8,100,balanced,cores,SM,0.485375,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_634.c,mmp_634,1.357383466391965
64,100,#pragma clang loop unrolling full, ,8,16,80,balanced,cores,SM,0.4785,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_760.c,mmp_760,1.376886102403344
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,10,balanced,sockets,SM,0.48455,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_636.c,mmp_636,1.3596945619647098
32,100, ,#pragma omp parallel for,8,256,64,balanced,sockets,SM,0.47165,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_637.c,mmp_637,1.3968832820947739
64,100, , ,16,32,10,none,cores,SM,0.48244,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_638.c,mmp_638,1.3656413232733606
32,100, ,#pragma omp parallel for,96,2,200,balanced,cores,SM,0.470855,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_639.c,mmp_639,1.399241804801903
32,100,#pragma clang loop unrolling full, ,256,4,20,balanced,threads,SM,0.46997,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_640.c,mmp_640,1.4018767155350345
32,100, ,#pragma omp parallel for,96,4,10,balanced,sockets,SM,0.46784,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_641.c,mmp_641,1.4082592339261288
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,10,balanced,cores,SM,0.46753,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_642.c,mmp_642,1.4091929929630187
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,80,balanced,cores,SM,0.469635,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_643.c,mmp_643,1.4028767021197315
32,100,#pragma clang loop unrolling full, ,256,256,160,disabled,sockets,SM,0.469655,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_644.c,mmp_644,1.40281696138655
32,100, ,#pragma omp parallel for,256,128,20,balanced,cores,SM,0.4704,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_645.c,mmp_645,1.4005952380952382
48,100, , ,128,16,80,balanced,cores,SM,0.471635,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_646.c,mmp_646,1.3969277089274545
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,80,balanced,cores,SM,0.4701300000000001,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_647.c,mmp_647,1.401399612873035
48,100, , ,64,2,80,balanced,cores,SM,0.477285,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_648.c,mmp_648,1.380391170893701
32,100,#pragma clang loop unrolling full, ,64,16,160,balanced,sockets,SM,0.4701550000000001,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_649.c,mmp_649,1.4013250949155065
48,100,#pragma clang loop unrolling full, ,32,64,128,balanced,cores,SM,0.47872,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_650.c,mmp_650,1.3762533422459895
48,100, ,#pragma omp parallel for,8,32,160,balanced,sockets,SM,0.4793699999999999,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_651.c,mmp_651,1.3743872165550624
48,100, , ,32,4,128,scatter,cores,SM,0.481865,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_652.c,mmp_652,1.3672709161279615
48,100, ,#pragma omp parallel for,32,32,128,disabled,cores,SM,0.485815,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_653.c,mmp_653,1.35615409157807
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,4,128,balanced,sockets,SM,0.47056,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_654.c,mmp_654,1.4001190071404286
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,100,balanced,cores,SM,0.46961,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_655.c,mmp_655,1.402951385191968
32,100, , ,16,4,80,disabled,sockets,SM,0.470075,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_656.c,mmp_656,1.4015635802797428
32,100,#pragma clang loop unrolling full, ,256,32,160,balanced,cores,SM,0.469145,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_657.c,mmp_657,1.4043419411908902
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,64,balanced,cores,SM,0.477565,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_658.c,mmp_658,1.3795818370274204
32,100,#pragma clang loop unrolling full, ,8,8,200,balanced,cores,SM,0.4696,rsbench_NO_REFIT_GaussianCopula_SM_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_659.c,mmp_659,1.4029812606473595
32,100, ,#pragma omp parallel for,2,8,10,disabled,cores,SM,0.47089,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_660.c,mmp_660,1.399137802883901
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,10,balanced,cores,SM,0.47404,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_661.c,mmp_661,1.3898405197873598
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,256,160,balanced,cores,SM,0.472815,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_662.c,mmp_662,1.3934414094307501
48,100, , ,64,64,100,balanced,cores,SM,0.48053,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_663.c,mmp_663,1.3710694441554119
32,100, ,#pragma omp parallel for,96,64,100,balanced,cores,SM,0.4720649999999999,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_664.c,mmp_664,1.3956552593392864
64,100,#pragma clang loop unrolling full, ,256,4,128,balanced,cores,SM,0.4805100000000001,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_665.c,mmp_665,1.371126511414955
32,100, , ,64,4,40,balanced,cores,SM,0.472465,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_666.c,mmp_666,1.394473664715905
32,100, ,#pragma omp parallel for,256,32,128,balanced,cores,SM,0.4698449999999999,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_667.c,mmp_667,1.4022496780853264
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,20,balanced,cores,SM,0.470255,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_668.c,mmp_668,1.4010271023168284
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,80,disabled,cores,SM,0.4875600000000001,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_669.c,mmp_669,1.351300352777094
32,100,#pragma clang loop unrolling full, ,32,4,100,none,sockets,SM,0.467115,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_670.c,mmp_670,1.410444965372553
32,100, ,#pragma omp parallel for,256,16,200,balanced,threads,SM,0.468205,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_671.c,mmp_671,1.4071613929795712
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,10,balanced,sockets,SM,0.4781,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_672.c,mmp_672,1.3780380673499268
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,10,balanced,cores,SM,0.4733600000000001,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_673.c,mmp_673,1.391837079601149
48,100, , ,32,32,80,balanced,cores,SM,0.480335,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_674.c,mmp_674,1.3716260526507542
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,200,balanced,threads,SM,0.46793,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_675.c,mmp_675,1.4079883743294939
48,100, , ,256,64,80,disabled,cores,SM,0.48078,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_676.c,mmp_676,1.3703565040143104
32,100, ,#pragma omp parallel for,256,64,200,balanced,cores,SM,0.472815,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_677.c,mmp_677,1.3934414094307501
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,64,balanced,sockets,SM,0.4728850000000001,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_678.c,mmp_678,1.3932351417363629
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,4,64,balanced,cores,SM,0.47382,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_679.c,mmp_679,1.3904858385040735
48,100, ,#pragma omp parallel for,128,32,100,balanced,cores,SM,0.479875,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_680.c,mmp_680,1.3729408700182342
32,100, , ,32,8,10,disabled,sockets,SM,0.47124,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_681.c,mmp_681,1.3980986333927512
32,100,#pragma clang loop unrolling full, ,32,2,10,balanced,cores,SM,0.469905,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_682.c,mmp_682,1.4020706312978157
48,100, ,#pragma omp parallel for,64,4,100,balanced,cores,SM,0.481,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_683.c,mmp_683,1.36972972972973
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,200,disabled,cores,SM,0.472895,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_684.c,mmp_684,1.393205679907802
32,100, , ,96,16,10,balanced,sockets,SM,0.47104,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_685.c,mmp_685,1.3986922554347827
48,100, , ,16,32,10,balanced,sockets,SM,0.5616800000000001,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_686.c,mmp_686,1.1729810568295116
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,64,balanced,cores,SM,0.467055,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_687.c,mmp_687,1.410626157518922
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,128,disabled,cores,SM,0.47379,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_688.c,mmp_688,1.3905738829439205
32,100,#pragma clang loop unrolling full, ,256,32,100,balanced,sockets,SM,0.471345,rsbench_NO_REFIT_GaussianCopula_SM_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_689.c,mmp_689,1.3977871834855575
64,100,#pragma clang loop unrolling full, ,2,128,160,disabled,cores,XL,9.436635,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_690.c,mmp_690,1.0050293351390616
64,100, , ,64,64,100,balanced,cores,XL,9.415665,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_691.c,mmp_691,1.0072676757297545
32,1280, , ,128,32,160,disabled,sockets,XL,9.494315,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_692.c,mmp_692,0.9989235663657673
64,640, , ,96,4,64,disabled,sockets,XL,9.6397,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_693.c,mmp_693,0.9838579001421206
48,100,#pragma clang loop unrolling full, ,4,4,100,disabled,sockets,XL,9.504805,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_694.c,mmp_694,0.9978211020636405
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,64,compact,sockets,XL,9.5481,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_695.c,mmp_695,0.9932965720928771
48,100, , ,96,128,200,compact,cores,XL,9.50614,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_696.c,mmp_696,0.9976809725082946
64,100, , ,32,64,100,balanced,cores,XL,9.548065,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_697.c,mmp_697,0.9933002131845563
48,100,#pragma clang loop unrolling full, ,8,64,200,balanced,threads,XL,9.492945,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_698.c,mmp_698,0.9990677287185378
64,100, , ,4,32,128,disabled,threads,XL,9.38282,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_699.c,mmp_699,1.0107936633123091
32,100,#pragma clang loop unrolling full, ,64,256,100,explicit,cores,XL,9.541915,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_700.c,mmp_700,0.9939404197165873
32,100, , ,2,32,10,balanced,threads,XL,9.38685,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_701.c,mmp_701,1.0103597053324598
64,100,#pragma clang loop unrolling full, ,4,128,200,disabled,threads,XL,9.564395,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_702.c,mmp_702,0.9916042781587335
64,100, , ,32,64,64,compact,sockets,XL,9.471165,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_703.c,mmp_703,1.0013651963617993
48,100,#pragma clang loop unrolling full, ,32,64,40,scatter,threads,XL,9.47111,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_704.c,mmp_704,1.0013710114231595
64,100, , ,64,2,100,disabled,sockets,XL,9.527215,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_705.c,mmp_705,0.9954740183778785
32,100, , ,256,4,64,disabled,sockets,XL,9.392415,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_706.c,mmp_706,1.0097610678403797
48,100,#pragma clang loop unrolling full, ,96,96,64,disabled,sockets,XL,9.433485,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_707.c,mmp_707,1.0053649314118802
32,100, ,#pragma omp parallel for,16,32,160,disabled,sockets,XL,9.48784,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_708.c,mmp_708,0.9996052842375082
48,100, , ,16,2,20,compact,threads,XL,9.50414,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_709.c,mmp_709,0.9978909191152487
32,100, , ,96,16,160,compact,sockets,XL,9.42881,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_710.c,mmp_710,1.005863412243963
32,100,#pragma clang loop unrolling full, ,32,256,40,compact,threads,XL,9.536715,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_711.c,mmp_711,0.9944823767932669
48,100, , ,16,256,80,balanced,sockets,XL,9.55881,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_712.c,mmp_712,0.9921836504753208
32,100, , ,96,256,80,none,sockets,XL,9.55294,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_713.c,mmp_713,0.9927933180779949
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,80,compact,threads,XL,9.53383,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_714.c,mmp_714,0.9947833137364522
64,100, , ,256,256,100,compact,sockets,XL,9.47483,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_715.c,mmp_715,1.0009778539562186
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,160,scatter,threads,XL,9.47014,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_716.c,mmp_716,1.0014735790600773
64,100, ,#pragma omp parallel for,32,256,40,disabled,sockets,XL,9.517045,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_717.c,mmp_717,0.996537790879417
32,100,#pragma clang loop unrolling full, ,32,64,100,disabled,sockets,XL,9.283155,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_718.c,mmp_718,1.0216456581840978
64,100,#pragma clang loop unrolling full, ,32,4,128,compact,sockets,XL,9.565545,rsbench_NO_REFIT_GaussianCopula_XL_1234_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_719.c,mmp_719,0.9914850643638182
48,800, , ,32,4,200,balanced,sockets,XL,9.48667,rsbench_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/rsbench/mmp_720.c,mmp_720,0.9997285665043687
