p0,p1,p2,p3,p4,p5,size,objective,source,id,filename,speedup
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,50.0,64.0,S,6.500000000000001e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_258.c,mmp_258,3.7692307692307687
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,16.0,32.0,S,6.549999999999999e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_259.c,mmp_259,3.740458015267176
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8.0,2048.0,4.0,S,0.000352,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_260.c,mmp_260,0.6960227272727273
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,50.0,8.0,S,0.0001554999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_261.c,mmp_261,1.5755627009656434
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,50.0,8.0,S,0.00017,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_262.c,mmp_262,1.441176470588235
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96.0,20.0,4.0,S,0.0005675,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_263.c,mmp_263,0.43171806167400884
 , , ,100.0,8.0,128.0,S,0.000144,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_264.c,mmp_264,1.7013888888888888
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80.0,80.0,64.0,S,0.00014,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_265.c,mmp_265,1.75
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,64.0,4.0,S,0.0001535,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_266.c,mmp_266,1.5960912052117264
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,20.0,32.0,S,7.400000000000001e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_267.c,mmp_267,3.31081081081081
 , , ,64.0,20.0,4.0,S,0.0001764999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_268.c,mmp_268,1.3881019830036194
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,2048.0,50.0,S,0.0001405,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_269.c,mmp_269,1.7437722419928825
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,8.0,4.0,S,0.000233,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_270.c,mmp_270,1.0515021459227467
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,2048.0,64.0,S,0.0001455,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_271.c,mmp_271,1.683848797250859
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64.0,16.0,4.0,S,0.000199,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_272.c,mmp_272,1.2311557788944723
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,64.0,64.0,S,0.0001415,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_273.c,mmp_273,1.7314487632508835
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80.0,64.0,20.0,S,0.00014,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_274.c,mmp_274,1.75
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,50.0,64.0,8.0,S,0.0001545,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_275.c,mmp_275,1.5857605177993528
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80.0,100.0,256.0,S,0.0001695,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_276.c,mmp_276,1.4454277286135693
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,80.0,32.0,S,7.199999999999999e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_277.c,mmp_277,3.402777777777778
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,4.0,4.0,S,0.0002025,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_278.c,mmp_278,1.2098765432098766
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,128.0,32.0,S,6.850000000000001e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_279.c,mmp_279,3.5766423357664228
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,4.0,32.0,S,7.45e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_280.c,mmp_280,3.2885906040268456
 , , ,8.0,80.0,4.0,S,0.000193,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_281.c,mmp_281,1.2694300518134713
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,100.0,4.0,32.0,S,0.0001629999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_282.c,mmp_282,1.5030674846634988
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,8.0,32.0,S,9.75e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_283.c,mmp_283,2.5128205128205128
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,20.0,128.0,S,0.0001509999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_284.c,mmp_284,1.6225165562924653
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,20.0,4.0,S,0.000193,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_285.c,mmp_285,1.2694300518134713
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128.0,64.0,100.0,S,0.000149,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_286.c,mmp_286,1.6442953020134228
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,4.0,20.0,S,0.000155,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_287.c,mmp_287,1.5806451612903225
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,2048.0,32.0,S,0.000128,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_288.c,mmp_288,1.9140625
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,20.0,4.0,S,0.000186,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_289.c,mmp_289,1.3172043010752688
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8.0,4.0,100.0,S,0.000139,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_290.c,mmp_290,1.762589928057554
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,100.0,80.0,S,0.0001515,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_291.c,mmp_291,1.6171617161716172
 , , ,16.0,2048.0,8.0,S,0.0001335,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_292.c,mmp_292,1.8352059925093633
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16.0,64.0,32.0,S,0.000132,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_293.c,mmp_293,1.856060606060606
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,100.0,50.0,64.0,S,0.0001799999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_294.c,mmp_294,1.3611111111118672
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,64.0,8.0,S,0.0001785,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_295.c,mmp_295,1.3725490196078431
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,4.0,4.0,S,0.0001995,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_296.c,mmp_296,1.2280701754385965
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,64.0,20.0,S,0.0001264999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_297.c,mmp_297,1.9367588932821636
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,64.0,64.0,80.0,S,0.0001925,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_298.c,mmp_298,1.2727272727272727
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96.0,32.0,4.0,S,0.0003245,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_299.c,mmp_299,0.7550077041602465
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,20.0,4.0,S,0.000226,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_300.c,mmp_300,1.084070796460177
 , , ,96.0,20.0,4.0,S,0.0001725,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_301.c,mmp_301,1.4202898550724639
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,16.0,20.0,64.0,S,0.0001325,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_302.c,mmp_302,1.849056603773585
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,8.0,64.0,S,0.000134,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_303.c,mmp_303,1.8283582089552237
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,64.0,20.0,S,7.900000000000001e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_304.c,mmp_304,3.10126582278481
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50.0,50.0,256.0,S,0.000147,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_305.c,mmp_305,1.6666666666666667
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64.0,100.0,256.0,S,0.00014,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_306.c,mmp_306,1.75
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,64.0,64.0,S,6e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_307.c,mmp_307,4.083333333333333
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32.0,50.0,4.0,S,0.000212,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_308.c,mmp_308,1.1556603773584906
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,8.0,64.0,S,6.65e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_309.c,mmp_309,3.684210526315789
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20.0,50.0,128.0,S,0.000158,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_310.c,mmp_310,1.5506329113924051
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96.0,16.0,64.0,S,0.0001605,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_311.c,mmp_311,1.5264797507788161
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,2048.0,8.0,S,0.0002044999999999,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_312.c,mmp_312,1.198044009780537
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,16.0,64.0,S,5.7e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_313.c,mmp_313,4.298245614035087
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,80.0,64.0,S,7.099999999999999e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_314.c,mmp_314,3.450704225352113
 , , ,50.0,32.0,64.0,S,0.000132,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_315.c,mmp_315,1.856060606060606
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128.0,80.0,128.0,S,0.0001535,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_316.c,mmp_316,1.5960912052117264
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64.0,32.0,8.0,S,0.000154,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_317.c,mmp_317,1.5909090909090908
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,64.0,16.0,S,7.8e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_318.c,mmp_318,3.141025641025641
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,100.0,128.0,80.0,S,0.000185,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_319.c,mmp_319,1.3243243243243243
 , , ,20.0,16.0,4.0,S,0.000174,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_320.c,mmp_320,1.4080459770114941
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,50.0,64.0,S,9.05e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_321.c,mmp_321,2.707182320441989
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,128.0,256.0,S,0.0001535,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_322.c,mmp_322,1.5960912052117264
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8.0,2048.0,128.0,S,0.0001865,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_323.c,mmp_323,1.3136729222520107
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,2048.0,64.0,S,0.0001515,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_324.c,mmp_324,1.6171617161716172
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,2048.0,64.0,S,7.049999999999999e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_325.c,mmp_325,3.4751773049645394
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,64.0,80.0,S,0.000154,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_326.c,mmp_326,1.5909090909090908
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80.0,8.0,80.0,S,0.000155,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_327.c,mmp_327,1.5806451612903225
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20.0,16.0,256.0,S,0.0001705,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_328.c,mmp_328,1.436950146627566
 , , ,16.0,50.0,50.0,S,0.0001385,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_329.c,mmp_329,1.7689530685920576
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64.0,8.0,50.0,S,0.00014,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_330.c,mmp_330,1.75
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100.0,128.0,64.0,S,6.15e-05,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_331.c,mmp_331,3.9837398373983737
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96.0,2048.0,100.0,S,0.0001445,results_rf_s_syr2k,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/syr2k/mmp_332.c,mmp_332,1.6955017301038062
